sample_index,stamp,residual_x_m,residual_y_m,residual_z_m,residual_roll_rad,residual_pitch_rad,residual_yaw_rad,translation_residual_m,rotation_residual_deg,arm_before_dt_s,arm_after_dt_s,arm_alpha,head_id2_reprojection_error_px,head_id2_distance_m,head_id2_view_angle_deg
128,1779374896.460967064,-0.00214918898,-0.00233972832,0.00290593651,0.0028355364,-0.0245045576,0.00259944719,0.00430555559,1.42120184,0.0394325256,0.0272829533,0.591055124,0.17716665,0.816928867,30.3445557
129,1779374896.527703047,0.00137380621,-0.00370864161,-0.00754097447,0.0128431234,0.0255673253,-0.00426975019,0.0085151431,1.65748749,0.00609517097,0.0272624493,0.182721997,0.137406296,0.821476134,30.4810864
130,1779374896.561071396,0.00277617119,-0.00179160613,-0.00407596717,0.0165492829,-0.00840212993,0.0046971519,0.0052469503,1.09693782,0.00610589981,0.0272521973,0.183041011,0.288173442,0.822190185,30.0832288
131,1779374896.594439507,0.00369524977,-4.03597654e-05,0.000523437642,0.0190770391,0.0195002726,0.00166888597,0.00373235672,1.56594641,0.00611591339,0.0272417068,0.183343816,0.110787627,0.827535093,30.5829695
132,1779374896.627807617,0.000734149968,-0.00537045977,-0.00837873936,0.0105913109,-0.0227398341,-0.00335079891,0.00997918271,1.45005167,0.00612640381,0.0272312164,0.1836583,0.306516197,0.817500691,29.7064837
133,1779374896.694544077,0.00178243103,-0.00433013261,-0.00471466869,0.0249276582,0.00509863889,-0.00665347775,0.00664493865,1.50683873,0.00614762306,0.0272099972,0.184294414,0.147889821,0.821544208,30.8327137
134,1779374896.727912664,0.0018408057,-0.0030497948,-0.00579972,0.00884826175,0.00573224298,0.00247117635,0.00680636218,0.620429057,0.00615859032,0.0271992683,0.184621872,0.439807037,0.822118694,30.0459858
135,1779374896.761281013,0.00142000434,-0.00297540313,-0.0118164722,0.00771065284,-0.0363125938,0.00612970085,0.012267781,2.15574704,0.00616908073,0.0271885395,0.184937675,0.271138458,0.817516642,29.5566465
136,1779374896.828018427,0.000132351342,0.000380034046,0.00174082758,0.0074460304,0.00803830128,0.000285301104,0.00178673541,0.628007361,0.0395488739,0.0271661282,0.592803308,0.116047038,0.821305572,30.9388641
137,1779374896.961493015,-0.00137094966,0.00209229336,0.00169279113,0.0114574694,-0.0039956095,0.00225137226,0.00302038678,0.707103224,0.0395934582,0.0271215439,0.593471587,0.28570084,0.822204816,31.4896724
138,1779374897.094946861,0.00336007578,0.000671403423,-0.00324122064,0.00466798539,-0.00702776885,0.00778408103,0.00471660927,0.657708483,0.00626015663,0.0270972252,0.187669304,0.243063389,0.826531036,30.2703732
139,1779374897.128304720,0.00143383798,0.000283903817,-0.00995951535,0.0133180989,-0.0123903307,0.00932460518,0.0100662028,1.17119121,0.00626063347,0.0270969868,0.187682257,0.144775545,0.820237306,30.6905707
140,1779374897.261736870,-0.00118674955,-0.000906009471,0.0133305242,-0.0013087824,0.031708365,-0.0143594016,0.0134138773,1.99577389,0.00626420975,0.0270974636,0.187766653,0.122501025,0.830353039,31.5936259
141,1779374897.495243073,-0.000903991815,-0.00219530766,-0.00570857547,0.0171285699,-0.0116975257,-0.0048236471,0.00618258934,1.22012783,0.0396008492,0.0271224976,0.593508136,0.138359181,0.836286874,29.3238996
142,1779374897.728749514,0.00200053416,-0.0055092306,-0.00300062036,0.00919719429,0.00863987417,-0.00710545597,0.0065846398,0.829747566,0.00621390343,0.0271477699,0.186258746,0.127367159,0.861445295,27.5278931
143,1779374897.762107372,0.00130145439,-0.00433425389,-0.000360191613,-0.00481417172,0.00972531385,-0.0071549316,0.0045397443,0.744737201,0.00621008873,0.0271515846,0.186144402,0.0637761748,0.866648568,26.2011159
144,1779374897.795465469,0.00124216652,-0.00450019018,-0.00475848629,-0.00363819779,-0.017602796,-0.00301684125,0.0066661744,1.04428728,0.00620651245,0.0271553993,0.186035875,0.28220663,0.864362763,26.2807003
145,1779374897.828823566,0.00313274866,-0.00105521647,-0.00414588414,0.00491247556,0.0200053348,-0.00653144315,0.00530244767,1.23817967,0.00620269775,0.0271587372,0.18592419,0.0562602023,0.871552219,26.2927008
146,1779374897.862181425,-0.00143804608,-0.0054812851,-0.00526840307,0.00725410766,-0.0230541523,-0.0106816033,0.00773747594,1.5139673,0.00619912148,0.0271627903,0.185814336,0.0891242188,0.86243968,26.2131929
147,1779374897.895539522,-0.000330755738,-0.00268189573,-0.00728900806,0.0180482179,-0.00895787659,-0.00397830828,0.00777377659,1.17673962,0.00619530678,0.027166605,0.185699993,0.101097418,0.867779407,26.3959887
148,1779374898.129043341,0.00270387762,0.000749926122,-0.00525966095,0.018486887,0.0234280451,-0.0062427144,0.0059613234,1.74691982,0.00616645813,0.0271954536,0.184835275,0.103948896,0.882426035,24.2884705
149,1779374898.495953798,0.0031121246,-0.00061605906,-0.000710301309,0.00362077777,-0.000373288714,0.00615896923,0.00325105771,0.409904266,0.0056681633,0.0277628899,0.169547853,0.176739708,0.905037632,22.4503919
150,1779374898.529309034,-0.00206810274,-0.00313214293,-0.00962215925,0.011750162,-0.0114214146,-0.00293091187,0.0103282775,0.953772992,0.00559234619,0.0278396606,0.167275217,0.0804729527,0.897107076,23.1872025
151,1779374898.562664509,0.00391975903,-0.00110339759,0.000372405602,-0.00944766659,0.0163749097,-0.000967314952,0.00408909318,1.08458924,0.00551581383,0.027916193,0.164986022,0.129802292,0.912405578,21.4081039
152,1779374898.596019745,0.00206388574,-0.000251915994,-0.00169159757,0.0112071065,0.00689261982,0.00575251205,0.00268040824,0.822745926,0.00543904305,0.027993679,0.162686216,0.196256568,0.910367194,22.4710131
153,1779374898.629374981,0.000103378769,-0.00230701947,-0.00432377301,4.36794979e-05,-0.00439575757,-0.00238724023,0.00490184037,0.28661356,0.00536155701,0.0280716419,0.160366258,0.277042763,0.910199157,21.9220199
154,1779374898.662730217,0.00267605109,-0.00163920309,-0.00189586071,-0.011971234,0.00918027686,-0.00238230017,0.00366640478,0.875076098,0.00528359413,0.0281496048,0.158034358,0.129749646,0.917250655,20.9375102
155,1779374898.696085215,0.00256458775,-0.00307383298,-0.00271512361,0.00217712802,-0.00352377127,-0.00900125885,0.00483709166,0.567718525,0.00520539284,0.0282287598,0.155690886,0.0972108507,0.917622878,22.0960987
156,1779374898.762795687,0.000447268124,-3.48973287e-05,-0.00777827313,-0.00772148004,-0.0308078324,0.00725037058,0.00779120013,1.86656922,0.00504732132,0.0283873081,0.150960887,0.208653357,0.916862095,21.5592382
157,1779374898.796150684,0.00115159925,-0.00175729437,-0.00637832319,0.00154386104,-0.0116344572,-0.00945503082,0.00671545018,0.863517368,0.00496768951,0.0284674168,0.148577052,0.138833824,0.921533122,21.7309841
158,1779374898.862860918,0.00174501631,0.000445542526,-0.00561881018,0.0327307099,0.000243620771,-0.00360496631,0.00590039134,1.88672358,0.0382428169,0.0286290646,0.571881874,0.166710041,0.927229613,23.1019885
159,1779374898.896215916,0.00189193006,-0.000251874483,-0.00566588766,0.00778271918,0.00773923661,0.00398368369,0.00597872253,0.669003337,0.00472593307,0.0287106037,0.141340388,0.140994124,0.930789496,21.8836903
160,1779374898.929570913,0.00366681631,-0.000160344055,0.000280084998,0.00753348219,0.00142163355,0.00272365936,0.00368099167,0.466152195,0.00464439392,0.0287926197,0.138899783,0.217629424,0.937422487,22.1254804
161,1779374899.129709959,0.0019917174,0.0016846895,-0.00841829153,0.0298709815,0.00805925835,-0.00709258477,0.00881321446,1.81866221,0.00415492058,0.0292847157,0.124251369,0.18654232,0.940727645,22.9546
162,1779374899.163069725,0.00257770334,0.00251728447,-0.00529769717,0.0067362669,0.00712819717,0.00199489039,0.00640678319,0.57343909,0.00407505035,0.0293648243,0.12186201,0.132800712,0.943979649,21.8273924
163,1779374899.296509027,0.00716737093,0.00281122729,0.00279006517,0.0130981769,0.0116657102,0.000503479755,0.00818893574,1.00538099,0.0037817955,0.0295641422,0.113410981,0.456822715,0.957180663,21.9180551
164,1779374899.329868555,0.00358075854,0.00120530474,-0.00147799748,0.00770295455,0.00121523291,-0.000121169299,0.00405697767,0.446859264,0.00379538536,0.0295503139,0.113819336,0.309605425,0.952611449,21.7636983
165,1779374899.363228559,0.000709465091,0.00094405058,-0.00559790856,0.0164517011,-0.0183853298,0.00222590934,0.00572111462,1.41930967,0.00380969048,0.0295360088,0.11424833,0.265129469,0.948724227,22.7273015
166,1779374899.396588326,0.00484083927,0.00107985393,-0.000273088615,0.00530684957,-0.0110948668,0.0045876172,0.00496733195,0.752092943,0.00382375717,0.0295219421,0.114670175,0.0407954077,0.955580376,21.91086
167,1779374899.463308096,0.00308216266,0.000206364601,0.00144486613,0.0162542675,-0.00236265413,-0.00224764498,0.00341027141,0.949858369,0.00385212898,0.0294933319,0.11552184,0.198896831,0.955654633,22.0427005
168,1779374899.496667624,0.00360570935,0.00150597747,-0.000348755785,0.0152095146,0.0027863417,6.49300446e-05,0.00392310319,0.885951449,0.00386619568,0.0294790268,0.115944516,0.30055005,0.956344975,21.8288876
169,1779374899.596747398,0.000853964885,-0.000844105903,-0.00517663331,0.0148789588,0.00236809797,-0.0125779385,0.00531406655,1.12451027,0.00391030312,0.0294349194,0.117267267,0.200197908,0.954294307,21.9956905
170,1779374899.696826696,0.00310621644,0.00121142367,-0.000831602948,0.00980397799,-0.0123686135,0.00407222562,0.00343623215,0.933909968,0.00395441055,0.0293903351,0.118591714,0.0408447088,0.960856958,22.0891435
171,1779374899.730186462,0.00224003154,0.00245596074,-0.0039255738,0.00734839401,-0.00718729622,0.00350945207,0.00514389095,0.622318618,0.00396943092,0.0293753147,0.119042171,0.0415230679,0.96004526,22.0930138
172,1779374899.763546467,0.00306528934,0.000590206199,-0.004506414,0.0201666813,0.0083577662,-0.00331775769,0.00548198041,1.26512767,0.00398468971,0.0293600559,0.119499778,0.286551238,0.961463322,22.0045545
173,1779374899.796906233,0.00295444756,0.00373981285,-0.00431884469,-0.00755048977,-0.00807832592,0.013377069,0.00643174782,0.994399937,0.00399971008,0.0293447971,0.119951093,0.064072293,0.961981012,21.1715531
174,1779374899.830265760,0.00599885058,0.00284940406,0.0027920432,0.0223613341,0.000609766018,0.00180118665,0.00720422217,1.28583442,0.00401473045,0.0293297768,0.120401553,0.24361505,0.968387817,22.2638664
175,1779374899.863625765,0.00226277102,0.000751204948,-0.00329744466,0.0151510867,-0.00502805471,0.00414944066,0.00406910099,0.945041077,0.00403022766,0.0293140411,0.120867178,0.0487169693,0.963410529,22.1467706
176,1779374899.997064829,0.00465868555,0.0017399642,0.000877621303,0.0149166888,-0.0055201802,-0.00189870948,0.005049856,0.917779478,0.0374367237,0.0292513371,0.561370705,0.324276333,0.970172841,22.2196698
177,1779374900.030424833,0.00501919194,0.00200858956,0.000433874891,-0.00505869631,-0.00373701034,0.00858593715,0.00542355669,0.609800388,0.00410866737,0.029235363,0.123220478,0.278002079,0.971756631,21.3555275
178,1779374900.063783407,0.000831119201,0.00109018021,-0.00827642788,0.0103498953,-0.00833949918,-0.00412814921,0.00838919009,0.797439514,0.00412321091,0.0292205811,0.123657529,0.262997464,0.96419298,22.1656914
179,1779374900.097156286,-0.000696679626,-0.00152477977,-0.00600091667,0.00119062193,-0.0213718524,-0.00116874563,0.00623067546,1.22824248,0.00415229797,0.0291912556,0.124530757,0.130955846,0.966304611,22.455625
180,1779374900.163902283,0.00391834806,0.00148430479,-0.00145767664,0.00747312155,0.00279327646,0.000756286841,0.00443637616,0.459160201,0.00421118736,0.0291323662,0.126296897,0.40249953,0.975202198,21.4058262
181,1779374900.197275639,0.002177278,0.00105566924,-0.0044044928,0.00758630504,0.000197717725,-0.00268923947,0.00502538893,0.46130442,0.00424098969,0.0291025639,0.127190693,0.266366485,0.973472443,21.5092074
182,1779374900.264022112,-0.00119667015,0.000322381204,-0.00770778761,0.0149167867,-0.0270347817,-0.00522710748,0.007806788,1.79429361,0.00429821014,0.0290427208,0.128916921,0.145035297,0.967908178,22.6069272
183,1779374900.297395706,0.00301748008,0.00134724342,-9.12231512e-05,0.0138384553,-0.00899172504,0.000814083997,0.00330583916,0.946710595,0.00433087349,0.0290100574,0.129896598,0.255056782,0.975789551,21.6535277
184,1779374900.430891037,0.00460168979,0.00265172504,-0.000879886429,0.0115910829,0.00367235905,0.00424820068,0.00538343707,0.737952365,0.0044631958,0.0288767815,0.133869191,0.157234891,0.976942819,20.7911112
185,1779374900.464265108,0.00515837197,0.00347705351,-0.00436613575,0.0144047077,0.00990861514,0.00309244069,0.0076001213,1.01728563,0.00449728966,0.0288431644,0.134889874,0.157234891,0.976942819,20.7911112
186,1779374900.564388275,0.00162183347,0.0028898788,-0.0112138298,0.0155641244,0.00109570401,0.00686387064,0.011693234,0.976645605,0.00460028648,0.0287394524,0.137982079,0.351759601,0.972809954,21.0591602
187,1779374900.597762823,0.00548361937,0.00101160124,-0.00336180393,0.0043715377,0.00963672709,0.0033990202,0.00651115536,0.63680899,0.0046350956,0.0287044048,0.139027146,0.150336243,0.980899617,20.117045
188,1779374900.664512157,0.00551819955,0.00100080609,-0.00373087566,0.0226585047,-0.000646273068,-0.00874777611,0.00673584236,1.39212131,0.00470542908,0.0286338329,0.14113777,0.188682108,0.982119189,21.112817
189,1779374900.731262207,0.00557420789,0.00132994822,-0.00227757674,-0.00689297419,0.00640513556,0.0108666615,0.00616667752,0.823592078,0.0381162167,0.0285620689,0.571643622,0.164635288,0.983771803,19.5355062
190,1779374900.764637470,0.00578086928,0.00222705261,-0.00267886883,-0.00383123034,0.00545713159,0.00757605483,0.00674941117,0.578248179,0.00481319427,0.0285253525,0.144373248,0.164635288,0.983771803,19.5355062
191,1779374900.798012733,0.00322967804,0.00245435498,-0.00789922614,0.0236774359,0.0146241942,-0.00233646762,0.00887989033,1.60012978,0.00484991074,0.0284888744,0.145473529,0.211106462,0.979176559,20.011641
192,1779374900.831387997,0.00474572919,0.00462927191,-0.00853130642,0.0199575651,-0.00435295913,0.00956180979,0.0108044108,1.29224641,0.00488638878,0.028452158,0.14656874,0.473465833,0.979340276,20.4097658
193,1779374900.864763498,0.00719866369,0.00432663278,-0.00238511904,8.61669738e-05,-0.008922641,0.00904529329,0.00873093941,0.727990799,0.00492334366,0.0284149647,0.147678269,0.0900800335,0.985598801,19.8595739
194,1779374900.931514978,0.00692268347,0.00436268402,-0.00103637139,0.026835122,0.00138859184,0.00358848921,0.00824806789,1.5532644,0.0383365154,0.0283401012,0.574961918,0.12210557,0.988776639,20.5165261
195,1779374900.964890718,0.00156146751,0.00354432982,-0.00698915294,0.0166610448,-0.0118617001,0.00718929447,0.00799053899,1.24211158,0.00503563881,0.0283021927,0.151048781,0.279413959,0.981107896,20.8148553
196,1779374901.031642675,0.00718509094,0.00544270864,0.000721647782,0.00709689947,-0.00304477277,0.0174321232,0.00904264258,1.09240612,0.00511217117,0.0282254219,0.153345539,0.0779185219,0.988970504,19.859509
197,1779374901.065020800,0.00211780479,0.00356961906,-0.00198240032,0.0206949114,-0.0119772543,0.00314611146,0.00459969438,1.38180505,0.00515270233,0.0281851292,0.154560213,0.25337063,0.983276181,20.5974816
198,1779374901.131734371,0.00656315685,0.00336450852,-0.000538732431,0.0115205008,0.00513910094,0.00928503063,0.00739494273,0.897450355,0.00519108772,0.0281460285,0.15571496,0.0766855672,0.990035755,19.8037132
199,1779374901.165091276,0.00372226071,0.00591173835,-0.00625987279,0.0224144896,-0.0175348735,0.00111138489,0.00938029223,1.63178974,0.00521087646,0.0281260014,0.156309673,0.306750818,0.982957348,20.9257656
200,1779374901.231804609,0.00683343536,0.00350752249,-0.00118848708,0.016183203,0.0126058468,0.00400302134,0.00777245485,1.19750594,0.0385873318,0.028075695,0.57884158,0.0754420271,0.991102487,19.7482731
201,1779374901.265161276,0.00314100669,0.00205636231,-0.00691030261,0.013087646,-0.0174906245,0.00134684141,0.00786427562,1.25400869,0.00528097153,0.0280709267,0.158340958,0.302079668,0.985587032,21.2444565
202,1779374901.298518181,0.00507973854,0.000674966054,-0.00136553197,0.0170820714,0.0154292601,-0.00833341232,0.00530320661,1.40264116,0.00528597832,0.0280661583,0.158489946,0.0741926511,0.992170652,19.693192
203,1779374901.331874847,0.00421791504,2.01761624e-08,-0.000691865993,-0.00253875956,0.00653152984,0.00202793836,0.00427428191,0.417979353,0.00529050827,0.0280613899,0.158626902,0.0334474988,0.991333742,19.212282
204,1779374901.398587942,0.0013247689,0.00302169634,-0.00896673578,0.0230271557,-0.014702044,0.0036957103,0.00955447601,1.57959619,0.00529980659,0.0280520916,0.158905696,0.201333934,0.987611941,21.4068764
205,1779374901.431944370,0.00522573879,0.0026807737,-0.000986888082,0.0172475317,0.00329266609,-0.00152102944,0.00595557231,1.00982496,0.00530433655,0.0280478001,0.159040382,0.298249514,0.994655936,20.0145287
206,1779374901.698796034,0.00754606324,0.0033127742,0.00350140163,0.0118094738,-0.00299553295,0.00382240591,0.00895418096,0.731610516,0.0386924744,0.0280110836,0.580066125,0.263087367,1.00883231,20.9659848
207,1779374901.732152462,-0.00193526883,0.00383136928,-0.00836547121,0.013966374,-0.0177430861,0.003199455,0.00940243397,1.30668702,0.00534534454,0.0280067921,0.160269928,0.250192568,0.994367386,22.0797248
208,1779374901.898933887,0.00822548753,0.000884848847,0.00644194751,0.0113688903,-0.00937268941,0.000786979789,0.0104852415,0.845415315,0.0387191772,0.0279843807,0.580466446,0.0615609845,1.00950355,21.6037033
209,1779374901.932290077,0.00709426891,7.13189943e-05,0.00702353377,0.00459210667,0.0107264982,0.00597807386,0.00998317407,0.751170557,0.00537180901,0.0279796124,0.161066869,0.0269610119,1.00884082,20.3313454
210,1779374901.999002218,0.00679958222,-7.00439119e-06,0.0182662604,0.0108529143,0.00976994655,-0.00247594574,0.0194907834,0.848612028,0.00538063049,0.0279712677,0.161329063,0.0516270073,1.0091444,20.8089959
211,1779374902.065715313,0.00467682614,0.00154442136,0.00645293597,0.000628534966,-0.0160227805,0.00732892824,0.00811777819,1.01015846,0.00539016724,0.0279614925,0.161616162,0.0313705841,1.00466149,20.345242
212,1779374902.132418394,0.00386981736,-3.40463678e-05,0.00288888911,0.00683028658,-0.0150303856,-0.00257747579,0.0048293194,0.957386051,0.00538992882,0.0279619694,0.161607858,0.302641307,1.00358079,21.1136305
213,1779374902.165769815,0.00352830538,-0.00609163148,-0.000777599304,0.00234626723,0.00835355718,-0.0126328793,0.00708248358,0.878096893,0.00538945198,0.0279622078,0.161594716,0.0623864095,1.00403751,20.8261657
214,1779374902.199120998,0.00753379285,-0.0078724909,0.00120840159,-0.0152991477,0.0146773198,-0.0150090088,0.0109633198,1.48832113,0.00538897514,0.0279626846,0.161580418,0.270951482,1.00997953,20.1489922
215,1779374902.232472420,0.00682150358,0.0027640307,-0.0024029082,0.00162634019,-0.00732436209,0.0120015301,0.00774252831,0.81094882,0.00538873672,0.027962923,0.16157327,0.0298260268,1.00520181,20.4681852
216,1779374902.265823841,0.00524430118,0.00562537489,-0.000459634661,0.028443952,-0.00551990647,-0.00215438305,0.00770446634,1.66470532,0.00538849831,0.0279562473,0.161599622,0.0506295727,1.00608843,20.8515726
217,1779374902.332526207,0.00184849973,-0.00965221499,0.00254339822,0.0119549302,-0.0138773022,-0.0328460246,0.0101514078,2.15477932,0.00540161133,0.0279428959,0.161994037,0.314166347,1.00639197,21.7310656
218,1779374902.365877151,-0.00157255108,-0.0209556228,-0.000379679684,-0.0134101185,-0.00494340799,-0.0511449328,0.0210179733,3.04265552,0.00540804863,0.0279359818,0.16218941,0.0432983244,1.00573549,20.9835382
219,1779374902.399228096,0.00351388497,-0.0103473276,0.00264402619,0.00074267596,0.0132308828,-0.0235275674,0.0112430179,1.54714971,0.00541496277,0.027929306,0.162395607,0.213646344,1.01376764,18.8880504
220,1779374902.432579041,0.00833799008,0.00135216971,0.00724855298,0.0246723416,-0.00480408414,-0.00230611755,0.0111306766,1.44621839,0.00542163849,0.0279223919,0.162596975,0.249815582,1.02081704,19.0728171
221,1779374902.465929985,0.00377695684,-0.00120701943,0.00533487888,0.00963780171,0.00113632046,-0.00908511889,0.00664704683,0.76166293,0.00542855263,0.0279154778,0.162804333,0.0520875008,1.01821518,18.1593491
222,1779374902.499280691,0.00279062528,-0.00575676603,-1.93501379e-05,0.00444868893,0.00672761997,-0.0219002199,0.00639752444,1.33718006,0.00543522835,0.0279085636,0.163005706,0.0519450373,1.01748924,18.1730394
223,1779374902.532631636,0.0026342311,-0.00583479434,-0.000285988302,0.00662002403,0.000633940532,-0.0169830352,0.00640825934,1.04500039,0.00544238091,0.0279014111,0.163220215,0.0503065452,1.01842867,18.221102
224,1779374902.565982103,0.00503863982,-0.00276088203,0.00516085948,0.00404794581,2.32007187e-05,-0.0105340896,0.00772300663,0.646588515,0.00544905663,0.0278942585,0.163422761,0.200548038,1.02501857,17.3192471
225,1779374902.599333048,0.0022674419,-0.00182765811,-0.00331552478,0.0222005264,-0.00839588757,-0.00790983015,0.00441297309,1.43344801,0.00545668602,0.0278868675,0.163650404,0.0511776009,1.01912403,18.2651758
226,1779374902.632683516,0.00445407786,-0.00203171842,-0.00158478889,-0.00684754956,0.0109390844,-0.00293715574,0.00514570162,0.758340292,0.00546360016,0.027879715,0.163858937,0.248877494,1.02317817,16.3833395
227,1779374902.666034222,0.00192780553,-0.00380890249,-0.00294895325,-0.00836637631,0.00117043099,-0.0142922608,0.00518849666,0.951239156,0.00547099113,0.027872324,0.164080599,0.351047563,1.02124158,16.6237634
228,1779374902.699384451,0.000361092894,-0.00299065574,-0.00780070137,0.0116900419,-0.00756525318,-0.0145319119,0.00836213799,1.15315012,0.00547790527,0.0278651714,0.164289136,0.187174087,1.01743682,17.3126517
229,1779374902.732734919,0.00591065278,-0.00214558803,-0.000584954987,-0.0283254454,0.011179958,0.00166457444,0.00631518302,1.74737392,0.00548529625,0.027857542,0.164511977,0.161206598,1.02581324,14.9907364
230,1779374902.766085386,0.00714504389,0.000810418587,0.00296676064,0.0101084615,0.0115784668,0.0029941899,0.00777882377,0.897199694,0.00549292564,0.0278499126,0.164740794,0.144515346,1.03042143,15.1845411
231,1779374902.799435616,0.00759066946,-0.000813858909,0.00133399747,0.0132318384,0.0117987118,-0.0042956614,0.00774985022,1.04514767,0.00550031662,0.0278425217,0.16496246,0.144515346,1.03042143,15.1845411
232,1779374904.801767588,0.000252573985,0.00521328211,0.000236486699,0.00780392238,-0.0135210099,0.0159013343,0.00522475167,1.27677232,0.00717592239,0.0261640549,0.215234772,0.176814908,1.00300041,21.4821272
233,1779374904.835113525,0.00341144334,0.00384895841,0.00341330577,-0.000721670656,0.0055518104,0.0204720727,0.00617276946,1.21603347,0.00718188286,0.0261580944,0.21541355,0.161611067,1.0081692,20.3538875
234,1779374904.935150862,-0.00118509016,0.00418542948,0.00213847898,0.0036927295,-0.00616621809,0.0102750601,0.00484720033,0.718451965,0.00719952583,0.026140213,0.215944278,0.235834884,1.00053815,21.4187976
235,1779374904.968496561,0.00141821515,0.00586404031,-4.65032661e-05,0.0123737613,-0.00566431419,0.00754726058,0.00603327983,0.891599592,0.0072054863,0.0261337757,0.216126149,0.110088211,1.00095122,22.0282138
236,1779374905.001842022,0.00242943037,0.00433114963,-0.00148616169,0.0147215556,-0.00506980922,-0.00259253099,0.00518359582,0.904381498,0.00721168518,0.0261278152,0.216310535,0.278466785,1.00099964,22.6065033
237,1779374905.035187483,0.00130669397,0.00568976788,-0.00236663963,0.00130209362,-0.00734893747,0.016165726,0.00629935638,1.02017549,0.00721764565,0.0261213779,0.216492412,0.246871024,0.999716471,22.5165942
238,1779374906.168974161,0.000962391284,-0.00593630322,-0.00254136116,-0.000815183153,0.00406332553,-0.0112488105,0.0065287372,0.686858774,0.00742197037,0.0259175301,0.222617924,0.333342622,1.00868572,25.1113624
239,1779374906.202322245,0.0060537821,-0.00554785657,0.00438060701,-0.00445171756,4.2931625e-05,-0.00610124986,0.00930680976,0.432743921,0.00743055344,0.0259084702,0.222878556,0.0972051214,1.01599468,24.5713423
240,1779374906.235670328,0.0013603136,-0.0046559431,0.00132916854,-0.00802458052,-0.0100658487,-0.0110161548,0.00502940834,0.970771895,0.00743961334,0.0258994102,0.223150307,0.261855958,1.00728802,24.4107143
241,1779374906.335713863,0.00195310268,-0.00232015188,0.00136441844,-0.0214506346,-0.00716783171,-0.00306119551,0.00332556048,1.30764793,0.00744366646,0.0259196758,0.223109136,0.126294415,1.0037399,22.6135119
242,1779374906.402409077,0.00570113884,0.000840306277,0.00242213556,0.00100203535,0.0138645598,0.00640017141,0.00625106706,0.876816929,0.0407755375,0.0259513855,0.61108074,0.0826171518,1.00738418,21.7092784
243,1779374906.435756922,0.00983937109,0.00113491767,0.00656275054,-0.000611484558,0.00657357569,0.000283464411,0.0118815385,0.378612674,0.00739645958,0.0259668827,0.221694203,0.334823335,1.01251505,21.8243544
244,1779374906.469104290,0.00890592452,0.00143651105,0.00754665241,-0.0143673328,0.00476363474,0.00371472752,0.0117614207,0.892990463,0.00738048553,0.0259830952,0.221213832,0.188726418,1.00974091,21.1216263
245,1779374906.535799026,0.00152986923,0.00016338259,0.00160804527,0.0143953293,-0.00455401402,-0.0099467256,0.00222553439,1.03593225,0.0407116413,0.0260159969,0.610116623,0.368804092,0.998637628,21.8642766
246,1779374906.569146156,0.0022175692,-0.000119992821,0.00254235735,0.0122504654,-0.00894955496,-0.0081914709,0.00337573582,0.987864036,0.00733113289,0.0260324478,0.219734595,0.368804092,0.998637628,21.8642766
247,1779374906.602493525,-0.00339908302,8.40455888e-06,-0.00517784533,-0.00663480598,-0.0126823189,0.00063927232,0.00619386134,0.820891837,0.00731492043,0.0260491371,0.219245528,0.093681698,0.989415185,21.4303605
248,1779374906.635840654,-0.00273073804,0.000340312087,-0.00445659731,-0.00403214486,-0.0191176458,0.00195091894,0.00523774781,1.12502515,0.00729799271,0.0260660648,0.218738164,0.093681698,0.989415185,21.4303605
249,1779374906.769228220,0.00226858753,-0.00393531232,0.00121246338,-0.00981850916,-0.00563951553,-0.00432309805,0.00470140829,0.694429656,0.00722885132,0.0261352062,0.216665833,0.237087716,0.995224431,19.9547994
250,1779374906.802574873,-0.00221431166,-0.000550494453,-0.00709043359,-0.00487331519,-0.00343207133,-0.0055277294,0.00744852125,0.465769606,0.00721144676,0.0261530876,0.216141088,0.298333925,0.987212357,19.70589
251,1779374906.835921526,0.00543670848,0.00256019542,0.00187587195,0.00311330935,-0.00910273559,0.00616298085,0.00629533917,0.654614808,0.00719356537,0.026170969,0.215605148,0.265832539,0.996688041,19.8383446
252,1779374906.869268179,0.00180065413,0.00178465587,-0.00299028662,0.0151762146,-0.0187214294,-0.00180157334,0.00392035278,1.38468036,0.00717568398,0.0261888504,0.215069208,0.0700303151,0.990097922,20.5680345
253,1779374906.935961008,0.00193965956,0.00209209094,-0.00268989449,0.00923918417,-0.00226166529,0.00282445261,0.00392105293,0.568515006,0.00713920593,0.0262255669,0.213974361,0.0552556085,0.98952377,19.3428836
254,1779374906.969307423,0.00664622757,0.00307169392,0.00349711177,0.0165151489,0.00340755231,0.000348636014,0.00811402706,0.966386536,0.0071208477,0.0262441635,0.213422608,0.300745751,0.996208319,19.076173
255,1779374907.002653599,0.00916634454,0.000509398086,0.00948268185,0.00264871037,0.0123515575,0.00589541277,0.0131985838,0.798721522,0.00710201263,0.0262627602,0.212859613,0.0673527167,1.00330874,18.2971126
256,1779374907.035999775,0.00313722512,0.000717847828,-0.00239962185,0.0275265058,-0.00279709821,-0.00963561655,0.00401443296,1.67865623,0.00708341599,0.0262813568,0.212302239,0.0945329605,0.990164881,19.7836439
257,1779374907.136040926,0.00122732055,0.00535709155,-0.00809112328,0.0129722004,-0.0112679164,0.00901986911,0.00978115645,1.11189537,0.00702929497,0.0263359547,0.210677128,0.301284258,0.981659952,19.25384
